Sort_Order,Full_Species,Species_ID,Parent_ID,English_Name,French_Name,Spanish_Name,Scientific_Name,CDN_Status,Origin,Comment,Avibase_ID,Avibase_Status,WildSpecies_2015,COSEWIC_Species,SARA_Species,2015_MBCA_List,MBCA_Family,Family_Sci,Family_Sci_FR,Family_CmName_EN,Family_CmName_FR,Subfamily,Order,Prev_Species_ID,Prev_CND_Status,Prev_Names_Sci_EN_FR,Technical_Committees,Alpha_Code_BBL,Alpha_Code_FR,BBL_Number,BBS_Number
1942,Yes,RSBL,,Red-shouldered Blackbird,Carouge de Cuba,Turpial de Hombros Rojos,Agelaius assimilis,DNO,,,061323045FD7AFF4,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,
1943,Yes,TRBL,,Tricolored Blackbird,Carouge de Californie,Tordo Tricolor,Agelaius tricolor,DNO,,,80285D5C3871EE38,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,TRBL,,5000,05000
1944,Yes,TSBL,,Tawny-shouldered Blackbird,Petit Carouge,Turpial de Hombros Casta§os,Agelaius humeralis,DNO,,,0A232F2A82BB19BC,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,TSBL,,5001,05001
1945,Yes,YSBL,,Yellow-shouldered Blackbird,Carouge de Porto Rico,Turpial de Hombros Amarillos,Agelaius xanthomus,DNO,,,A349723DCEEB104D,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,YSBL,,5002,19140
1946,Yes,SHCO,,Shiny Cowbird,Vacher luisant,Tordo Sudamericano,Molothrus bonariensis,ACC,,,AA7798040CC37113,Accidental,Not applicable,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,SHCO,,4961,04961
1947,Yes,BROC,,Bronzed Cowbird,Vacher bronzÇ,Tordo Ojos Rojos,Molothrus aeneus,ACC,,,D8310D39D9FEB2F4,Accidental,Not applicable,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,BROC,,4960,04960
1948,Yes,BHCO,,Brown-headed Cowbird,Vacher Ö tàte brune,Tordo Cabeza CafÇ,Molothrus ater,BRE,,,1E1AB415D083AAD4,Breeder,Secure,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,BHCO,VATB,4950,04950
1949,Yes,GICO,,Giant Cowbird,Vacher gÇant,Tordo Gigante,Molothrus oryzivorus,DNO,,,91375A56269BDAF0,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,19240
1949.999,No,COWB_UNI,,Unidentified Cowbird,Vacher non identifiÇ,,Molothrus sp.,,,,,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,,,,04955
1950,Yes,MEBL,,Melodious Blackbird,Quiscale chanteur,Tordo Cantor,Dives dives,DNO,,,19784EAF0196E434,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,19170
1951,Yes,CUBL,,Cuban Blackbird,Quiscale violet,Turpial Cubano,Ptiloxena atroviolacea,DNO,,,5716ACB78F39374B,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,Dives atroviolaceus,N/A,,,,
1952,Yes,RUBL,,Rusty Blackbird,Quiscale rouilleux,Tordo Canadiense,Euphagus carolinus,BRE,,,5F77FED530C9B69D,Breeder,Apparently secure,Yes,Yes,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,RUBL,QURO,5090,05090
1953,Yes,BRBL,,Brewer's Blackbird,Quiscale de Brewer,Tordo Ojos Amarillos,Euphagus cyanocephalus,BRE,,,EA5E858AEF777A34,Breeder,Secure,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,BRBL,QUBW,5100,05100
1953.999,No,UNBL,,Unidentified Blackbird,,,,,,,,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",,Passeriformes,,,,LA,,,,
1954,Yes,COGR,,Common Grackle,Quiscale bronzÇ,Zanate Norte§o,Quiscalus quiscula,BRE,,,8BBB3255C6B7EE91,Breeder,Secure,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,LA,COGR,QUBR,5110,05110
1955,Yes,BTGR,,Boat-tailed Grackle,Quiscale des marais,Zanate Pico de Bote,Quiscalus major,UNK,,"Avibase - hypothetical record from QC, uncertain from NS.",EF47E15D002D3191,Hypothetical,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,DNO_2017,,LA,BTGR,,5130,05130
1956,Yes,GTGR,,Great-tailed Grackle,Quiscale Ö longue queue,Zanate Mayor,Quiscalus mexicanus,ACC,,,5CBA339176A501A5,Accidental,Not applicable,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,Grand Quiscale,LA,GTGR,,5120,05120
1957,Yes,SBGR,,Slender-billed Grackle,Quiscale de Mexico,Zanate del Lerma,Quiscalus palustris,DNO,,Extinct.,C19704C918B56E23,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,19200
1958,Yes,NIGR,,Nicaraguan Grackle,Quiscale du Nicaragua,Zanate NicaragÅense,Quiscalus nicaraguensis,DNO,,,D1DD7CD05FB6D89E,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,
1959,Yes,GAGR,,Greater Antillean Grackle,Quiscale noir,Zanate Antillano,Quiscalus niger,DNO,,,E941AD9FCAAB7D30,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,GAGR,,5131,19210
1960,Yes,CAGR,,Carib Grackle,Quiscale merle,Zanate Caribe§o,Quiscalus lugubris,DNO,,,159FB51C370F6D18,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,
1961,Yes,YHOB,,Yellow-hooded Blackbird,Carouge Ö capuchon,Turpial de Agua,Chrysomus icterocephalus,DNO,,,42826912478AC2CE,,,No,No,No,No,Icteridae,IctÇridÇs,"Blackbirds, Grackles, Cowbirds, Orioles","Carouges, quiscales, vachers, orioles",Agelaiinae,Passeriformes,,,,N/A,,,,
1962,Yes,OVEN,,Ovenbird,Paruline couronnÇe,Chipe Suelero,Seiurus aurocapilla,BRE,,,CEA5B6AA48218C8A,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Seiurus aurocapillus, Fauvette couronnÇe",LA,OVEN,PACO,6740,06740
1963,Yes,WEWA,,Worm-eating Warbler,Paruline vermivore,Chipe Gusanero,Helmitheros vermivorum,RNB,,"Annual to ON (OBBA; 2 probable squares), possibly breeds but not yet confirmed in Canada.",295C4CD62A12ADEF,Rare (seen annually or more often),Not applicable,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Helmitheros vermivorus, Fauvette vermivore",LA,WEWA,,6390,06390
1964,Yes,LOWA,,Louisiana Waterthrush,Paruline hochequeue,Chipe Arroyero,Parkesia motacilla,BRE,,,7AB0F3A4A62BD4BF,Breeder,Vulnerable,Yes,Yes,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Seiurus motacilla, Fauvette hoche-queue",LA,LOWA,PAHO,6760,06760
1965,Yes,NOWA,,Northern Waterthrush,Paruline des ruisseaux,Chipe Charquero,Parkesia noveboracensis,BRE,,,709AF716468341F7,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Seiurus noveboracensis, Grinnell's Waterthrush, Fauvette des ruisseaux",LA,NOWA,PARU,6750,06750
1966,Yes,BAWA,,Bachman's Warbler,Paruline de Bachman,Chipe de Bachman,Vermivora bachmanii,DNO,,Extinct.,207491AE88C23BE8,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Fauvette Ö plastron,N/A,,,,
1967,Yes,GWWA,,Golden-winged Warbler,Paruline Ö ailes dorÇes,Chipe Alas Amarillas,Vermivora chrysoptera,BRE,,,83F326C81E3F2955,Breeder,Vulnerable,Yes,Yes,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Fauvette Ö ailes dorÇes,LA,GWWA,PAAD,6420,06420
1967.5551,No,BRWA,BWGW,Brewster's Warbler (Blue-winged x Golden-winged hybrid),Paruline de Brewster (hybride de Paruline Ö ailes bleues et de Paruline Ö ailes dorÇes),,"Vermivora cyanoptera x chrysoptera ""leucobronchialis""",BRE,,,,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,BWGW_BRE,,,LA,BRWA,HYBD,6412,06412
1967.5552,No,LAWA,BWGW,Lawrence's Warbler (Golden-winged x Blue-winged hybrid),Paruline de Lawrence (hybride de Paruline Ö ailes dorÇes et de Paruline Ö ailes bleues),,"Vermivora cyanoptera x chrysoptera ""lawrencii""",BRE,,,,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,BWGW_LAW,,,LA,LAWA,HYBD,6413,06413
1968,Yes,BWWA,,Blue-winged Warbler,Paruline Ö ailes bleues,Chipe Alas Azules,Vermivora cyanoptera,BRE,,,B617FE7DF96090DD,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermirora pinus, Fauvette Ö ailes bleues",LA,BWWA,PAAB,6410,06410
1969,Yes,BAWW,,Black-and-white Warbler,Paruline noir et blanc,Chipe Trepador,Mniotilta varia,BRE,,,4D207AF69A79DDCF,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Fauvette noir et blanc,LA,BAWW,PANB,6360,06360
1970,Yes,PROW,,Prothonotary Warbler,Paruline orangÇe,Chipe Dorado,Protonotaria citrea,BRE,,Confirmed breeding in several locations in southern ON during 1st and 2nd atlases; but 10-25 breeding pairs as opposed to 80 (historically).,4D08EE7E80D2E275,Breeder,Critically imperiled,Yes,Yes,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Fauvette orangÇe,LA,PROW,,6370,06370
1971,Yes,SWWA,,Swainson's Warbler,Paruline de Swainson,Chipe Corona CafÇ,Limnothlypis swainsonii,ACC,,QC Checklist.,D3624203E6C65D28,Accidental,Not applicable,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Helinaia swainsoni, Fauvette de Swainson",LA,SWWA,,6380,06380
1972,Yes,CCWA,,Crescent-chested Warbler,Paruline Ö croissant,Chipe Cejas Blancas,Oreothlypis superciliosa,DNO,,,2BC547FD1F4B3E96,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Parula superciliosa,N/A,,,,06492
1973,Yes,FTHW,,Flame-throated Warbler,Paruline embrasÇe,Chipe de Garganta en Llamas,Oreothlypis gutturalis,DNO,,,03561EAE1CDF19DC,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,
1974,Yes,TEWA,,Tennessee Warbler,Paruline obscure,Chipe Peregrino,Leiothlypis peregrina,BRE,,Formerly placed in the genus Oreothlypis.,D204A9309E8CCC3A,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermivora peregrina, Oreothlypis peregrina, Fauvette obscure",LA,TEWA,PAOB,6470,06470
1975,Yes,OCWA,,Orange-crowned Warbler,Paruline verdÉtre,Chipe Oliv†ceo,Leiothlypis celata,BRE,,Formerly placed in the genus Oreothlypis.,FFF6108042E63910,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermivora celata, Oreothlypis celata, Fauvette verdÉtre",LA,OCWA,PAVE,6460,06460
1976,Yes,COLW,,Colima Warbler,Paruline de Colima,Chipe de Colima,Leiothlypis crissalis,DNO,,Formerly placed in the genus Oreothlypis.,82F8890FB382D77A,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermivora crissalis, Oreothlypis crissalis, Fauvette du Mexique",N/A,COLW,,6471,06471
1977,Yes,LUWA,,Lucy's Warbler,Paruline de Lucy,Chipe Rabadilla Casta§a,Leiothlypis luciae,ACC,,Avibase records from AB. Formerly placed in the genus Oreothlypis.,E8EB3C96846FB708,Accidental,Not applicable,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,DNO_2015,"Oreothlypis luciae, Fauvette Ö croupion marron",LA,LUWA,,6430,06430
1978,Yes,NAWA,,Nashville Warbler,Paruline Ö joues grises,Chipe Cabeza Gris,Leiothlypis ruficapilla,BRE,,Formerly placed in the genus Oreothlypis.,183E5F909449A603,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermivora rubricapilla, Vermivora ruficapilla, Oreothlypis ruficapilla, Chestnut-crowned Warbler, Calaveras Warbler, Fauvette Ö joues grises",LA,NAWA,PAJG,6450,06450
1979,Yes,VIWA,,Virginia's Warbler,Paruline de Virginia,Chipe de Virginia,Leiothlypis virginiae,ACC,,Formerly placed in the genus Oreothlypis.,A97F14D0EE2CEBCD,Accidental,Not applicable,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Vermivora virginiae, Oreothlypis virginiae, Fauvette de Virginia",LA,VIWA,,6440,06440
1980,Yes,SEMW,,Semper's Warbler,Paruline pied-blanc,Chipe de Semper,Leucopeza semperi,DNO,,Extremely rare/possibly extinct resident of St Lucia.,21F464DE61FB9365,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,
1981,Yes,CONW,,Connecticut Warbler,Paruline Ö gorge grise,Chipe de Connecticut,Oporornis agilis,BRE,,,0B23929DF27B0963,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,LA,CONW,PAGG,6780,06780
1982,Yes,GCYE,,Gray-crowned Yellowthroat,Paruline Ö calotte grise,Mascarita Pico Grueso,Geothlypis poliocephala,DNO,,,2A09CA678AA5A726,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Chamaethlypis poliocephala, Ground Chat, Fauvette terrestre",N/A,GCYE,,6821,06821
1983,Yes,MGWA,,MacGillivray's Warbler,Paruline des buissons,Chipe Lores Negros,Geothlypis tolmiei,BRE,,,85106518F57F4B09,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Oporornis tolmiei, Fauvette des buissons",LA,MGWA,,6800,06800
1984,Yes,MOWA,,Mourning Warbler,Paruline triste,Chipe de Pechera,Geothlypis philadelphia,BRE,,,1A0096F2F929CEA2,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Oporornis philadelphia, Fauvette triste",LA,MOWA,PATR,6790,06790
1985,Yes,KEWA,,Kentucky Warbler,Paruline du Kentucky,Chipe Patilludo,Geothlypis formosa,ACC,,,8C105C3C647C7E36,Accidental,Not applicable,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Oporornis formosus, Fauvette du Kentucky",LA,KEWA,,6770,06770
1986,Yes,OCYE,,Olive-crowned Yellowthroat,Paruline des bambous,Chipe de Corona Oliva,Geothlypis semiflava,DNO,,,D7815419B7E9B70D,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,
1987,Yes,BPYE,,Black-polled Yellowthroat,Paruline Ö face noire,Mascarita del Lerma,Geothlypis speciosa,DNO,,,4659CFBD461FF3D0,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,17610
1988,Yes,BEYE,,Belding's Yellowthroat,Paruline de Belding,Mascarita Bajacaliforniana,Geothlypis beldingi,DNO,,,4ADFCCAB3BAC56D5,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,06820
1989,Yes,BAYE,,Bahama Yellowthroat,Paruline des Bahamas,Chipe de las Bahamas,Geothlypis rostrata,DNO,,,B9A6C6E76D04A96D,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,BAYE,,9145,
1990,Yes,ALYE,,Altamira Yellowthroat,Paruline Ö couronne jaune,Mascarita de Altamira,Geothlypis flavovelata,DNO,,,AF83062668018E79,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,17580
1991,Yes,COYE,,Common Yellowthroat,Paruline masquÇe,Mascarita Com£n,Geothlypis trichas,BRE,,,BA4C8A02839564AC,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Fauvette masquÇe,LA,COYE,PAMA,6810,06810
1992,Yes,HOYE,,Hooded Yellowthroat,Paruline de Nelson,Mascarita Matorralera,Geothlypis nelsoni,DNO,,,24ED5D5C95E9CD27,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,17620
1993,Yes,WHIW,,Whistling Warbler,Paruline de Saint-Vincent,Reinita de San Vicente,Catharopeza bishopi,DNO,,,95AC20359BB05852,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,,N/A,,,,
1994,Yes,PLUW,,Plumbeous Warbler,Paruline cafÇiette,Chipe Plomizo,Setophaga plumbea,DNO,,,F630DE1F35DB15A7,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,PLWA,,,N/A,,,,
1995,Yes,EWWA,,Elfin-woods Warbler,Paruline d'Angela,Chipe Duende,Setophaga angelae,DNO,,,369BAA3C45BC278E,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Dendroica angelae,N/A,EWWA,,6581,17560
1996,Yes,ARRW,,Arrowhead Warbler,Paruline de la Jamaãque,Chipe Cabeza de Flecha,Setophaga pharetra,DNO,,,1C941B1C94774693,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,AHWA,,Dendroica pharetra,N/A,ARRW,,9141,
1997,Yes,HOWA,,Hooded Warbler,Paruline Ö capuchon,Chipe Encapuchado,Setophaga citrina,BRE,,,15EB30007E1908FD,Breeder,Apparently secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Wilsonia citrina, Fauvette Ö capuchon",LA,HOWA,,6840,06840
1998,Yes,AMRE,,American Redstart,Paruline flamboyante,Pavito Migratorio,Setophaga ruticilla,BRE,,,BED38F505F0B8509,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Redstart, Fauvette flamboyante",LA,AMRE,PAFL,6870,06870
1999,Yes,KIWA,,Kirtland's Warbler,Paruline de Kirtland,Chipe de Kirtland,Setophaga kirtlandii,BRE,,"First confirmed nest in ON in 2007. From 2007-2011, 7 nests have been found or inferred, producing 23 fledglings.",B9A2B7CCE43D3D57,Exceptional/rare visitor and exceptional breeder,Critically imperiled,Yes,Yes,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica kirtlandii, Fauvette de Kirtland",LA,KIWA,PAKI,6700,06700
2000,Yes,CMWA,,Cape May Warbler,Paruline tigrÇe,Chipe Atigrado,Setophaga tigrina,BRE,,,DB20CB6B0A720B90,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Dendroica tigrina,LA,CMWA,PATI,6500,06500
2001,Yes,CERW,,Cerulean Warbler,Paruline azurÇe,Chipe Celeste,Setophaga cerulea,BRE,,,D00EC2C974F1B880,Breeder,Vulnerable,Yes,Yes,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica cerulea, Fauvette azurÇe",LA,CERW,PAAZ,6580,06580
2002,Yes,NOPA,,Northern Parula,Paruline Ö collier,Chipe Pecho Manchado,Setophaga americana,BRE,,,41062654293EB4E1,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Parula americana, Compsothlypis americana americana, Fauvette parula",LA,NOPA,PACL,6480,06480
2003,Yes,TRPA,,Tropical Parula,Paruline Ö joues noires,Chipe Tropical,Setophaga pitiayumi,DNO,,,4926BC8C8C3C7895,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Parula pitiayumi, Compsothlypis pitiayumi nigrilora, Sennett's Warbler, Olive-backed Warbler, Fauvette Ö joues noires",N/A,TRPA,,6490,06490
2004,Yes,MAWA,,Magnolia Warbler,Paruline Ö tàte cendrÇe,Chipe de Magnolias,Setophaga magnolia,BRE,,,1E82CE1ECC54F928,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica magnolia, Fauvette Ö tàte cendrÇe",LA,MAWA,PATC,6570,06570
2005,Yes,BBWA,,Bay-breasted Warbler,Paruline Ö poitrine baie,Chipe Casta§o,Setophaga castanea,BRE,,,10C601D3BCC5A85C,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica castanea, Fauvette Ö poitrine baie",LA,BBWA,PAPB,6600,06600
2006,Yes,BLBW,,Blackburnian Warbler,Paruline Ö gorge orangÇe,Chipe Garganta Naranja,Setophaga fusca,BRE,,,4168AF09C7BCB40B,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica fusca, Fauvette Ö gorge orangÇe",LA,BLBW,PAGO,6620,06620
2007,Yes,YEWA,,Yellow Warbler,Paruline jaune,Chipe Amarillo,Setophaga petechia,BRE,,,A6C0C4A9DCB84453,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,YWAR,,"Dendroica petechia, Fauvette jaune",LA,YEWA,PAJA,6520,06520
2007.1,No,MANW,,Mangrove Warbler,Paruline des mangliers,Chipe Amarillo,Setophaga petechia erithachorides,DNO,,,,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,Dendroica petechia erithachorides,N/A,,,,
2008,Yes,CSWA,,Chestnut-sided Warbler,Paruline Ö flancs marron,Chipe Flancos Casta§os,Setophaga pensylvanica,BRE,,,7AB1229BD3F33F46,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica pensylvanica, Fauvette Ö flancs marrons",LA,CSWA,PAFM,6590,06590
2009,Yes,BLPW,,Blackpoll Warbler,Paruline rayÇe,Chipe Cabeza Negra,Setophaga striata,BRE,,,544A5E6BC69CEAAC,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica striata, Fauvette ray",LA,BLPW,PARA,6610,06610
2010,Yes,BTBW,,Black-throated Blue Warbler,Paruline bleue,Chipe Azulnegro,Setophaga caerulescens,BRE,,,67B455A71B1C2506,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica caerulescens, Paruline bleue Ö gorge noire, Fauvette bleue Ö gorge noire",LA,BTBW,PABL,6540,06540
2011,Yes,PAWA,,Palm Warbler,Paruline Ö couronne rousse,Chipe Playero,Setophaga palmarum,BRE,,,4AAEF54973E5453C,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica palmarum, Fauvette Ö couronne rousse",LA,PAWA,PACR,,06720
2011.1,No,WPWA,PAWA,Western Palm Warbler,Paruline Ö couronne rousse de l'ouest,Chipe Playero,Setophaga palmarum palmarum,BRE,,,,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,PAWA_WES,,Dendroica palmarum palmarum,LA,WPWA,,6720,
2011.2,No,YPWA,PAWA,Yellow Palm Warbler,Paruline Ö couronne rousse,Chipe Playero,Setophaga palmarum hypochrysea,BRE,,,,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,PAWA_YEL,,Dendroica palmarum hypochrysea,LA,YPWA,,6729,
2012,Yes,OCAW,,Olive-capped Warbler,Paruline Ö calotte verte,Chipe de Capa Oliva,Setophaga pityophila,DNO,,,45C2A0F6FEE9842E,,,No,No,No,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,OLIW,,Dendroica pityophila,N/A,OLIW,,9138,
2013,Yes,PIWA,,Pine Warbler,Paruline des pins,Chipe Pinero,Setophaga pinus,BRE,,,6283E61EEF174882,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica pinus, Fauvette des pins",LA,PIWA,PAPI,6710,06710
2014,Yes,YRWA,,Yellow-rumped Warbler,Paruline Ö croupion jaune,Chipe Rabadilla Amarilla,Setophaga coronata,BRE,,,BC5A949807108302,Breeder,Secure,No,No,Yes,Yes,Parulidae,ParulidÇs,Warblers,Parulines,,Passeriformes,,,"Dendroica coronata, Fauvette Ö croupion jaune",LA,YRWA,PACJ,6556,06556
